batting_team_encoded,bowling_team_encoded,venue_encoded,current_score,wickets_fallen,overs,final_total_score
2,7,3,90,3,11.5,174
2,7,3,94,3,11.6,174
2,7,3,94,3,12.1,174
2,7,3,94,3,12.2,174
2,7,3,94,3,12.3,174
2,7,3,95,3,12.4,174
2,7,3,95,4,12.5,174
2,7,3,96,4,12.6,174
2,7,3,96,4,13.1,174
2,7,3,96,4,13.2,174
2,7,3,100,4,13.3,174
2,7,3,100,4,13.4,174
2,7,3,100,4,13.5,174
2,7,3,100,4,13.6,174
2,7,3,104,4,14.1,174
2,7,3,110,4,14.2,174
2,7,3,111,4,14.3,174
2,7,3,111,4,14.4,174
2,7,3,112,4,14.5,174
2,7,3,113,4,14.6,174
2,7,3,115,4,15.1,174
2,7,3,116,4,15.2,174
2,7,3,120,4,15.3,174
2,7,3,124,4,15.4,174
2,7,3,124,4,15.5,174
2,7,3,128,4,15.6,174
2,7,3,129,4,16.1,174
2,7,3,130,4,16.2,174
2,7,3,131,4,16.3,174
2,7,3,133,4,16.3,174
2,7,3,133,4,16.4,174
2,7,3,134,4,16.5,174
2,7,3,135,4,16.6,174
2,7,3,137,4,17.1,174
2,7,3,137,4,17.2,174
2,7,3,143,4,17.3,174
2,7,3,147,4,17.4,174
2,7,3,148,4,17.5,174
2,7,3,152,4,17.6,174
2,7,3,154,4,18.1,174
2,7,3,155,4,18.2,174
2,7,3,156,4,18.3,174
2,7,3,157,4,18.4,174
2,7,3,158,4,18.5,174
2,7,3,164,4,18.6,174
2,7,3,165,4,19.1,174
2,7,3,169,4,19.1,174
2,7,3,170,4,19.2,174
2,7,3,174,4,19.3,174
8,5,4,1,0,0.1,158
8,5,4,2,0,0.2,158
8,5,4,3,0,0.3,158
8,5,4,3,0,0.4,158
8,5,4,3,0,0.5,158
8,5,4,3,0,0.6,158
8,5,4,3,0,1.1,158
8,5,4,3,0,1.2,158
8,5,4,3,0,1.3,158
8,5,4,7,0,1.4,158
8,5,4,7,0,1.5,158
8,5,4,7,0,1.6,158
8,5,4,7,0,2.1,158
8,5,4,11,0,2.2,158
8,5,4,15,0,2.3,158
8,5,4,19,0,2.4,158
8,5,4,19,0,2.5,158
8,5,4,19,0,2.6,158
8,5,4,22,0,3.1,158
8,5,4,22,0,3.2,158
8,5,4,22,0,3.3,158
8,5,4,24,0,3.3,158
8,5,4,25,0,3.4,158
8,5,4,26,0,3.5,158
8,5,4,26,0,3.6,158
8,5,4,26,0,4.1,158
8,5,4,26,1,4.2,158
8,5,4,26,1,4.3,158
8,5,4,29,1,4.4,158
8,5,4,33,1,4.5,158
8,5,4,37,1,4.6,158
8,5,4,38,1,5.1,158
8,5,4,39,1,5.2,158
8,5,4,39,1,5.2,158
8,5,4,39,1,5.3,158
8,5,4,39,1,5.4,158
8,5,4,39,1,5.5,158
8,5,4,40,1,5.6,158
8,5,4,40,1,6.1,158
8,5,4,40,1,6.2,158
8,5,4,41,1,6.3,158
8,5,4,47,1,6.4,158
8,5,4,47,1,6.5,158
8,5,4,53,1,6.6,158
8,5,4,54,1,7.1,158
8,5,4,54,2,7.2,158
8,5,4,56,2,7.3,158
8,5,4,56,2,7.4,158
8,5,4,56,2,7.5,158
8,5,4,56,2,7.6,158
8,5,4,60,2,8.1,158
8,5,4,61,2,8.2,158
8,5,4,62,2,8.3,158
8,5,4,63,2,8.4,158
8,5,4,63,2,8.5,158
8,5,4,64,2,8.6,158
8,5,4,68,2,9.1,158
8,5,4,69,2,9.2,158
8,5,4,70,2,9.3,158
8,5,4,71,2,9.4,158
8,5,4,72,2,9.5,158
8,5,4,73,2,9.6,158
8,5,4,74,2,10.1,158
8,5,4,76,2,10.2,158
8,5,4,76,2,10.3,158
8,5,4,76,2,10.4,158
8,5,4,77,2,10.5,158
8,5,4,77,2,10.5,158
8,5,4,78,2,10.6,158
8,5,4,78,2,11.1,158
8,5,4,79,2,11.2,158
8,5,4,80,2,11.3,158
8,5,4,80,2,11.4,158
8,5,4,80,2,11.5,158
8,5,4,81,2,11.6,158
8,5,4,82,2,12.1,158
8,5,4,82,2,12.2,158
8,5,4,83,2,12.3,158
8,5,4,84,2,12.3,158
8,5,4,85,2,12.4,158
8,5,4,86,2,12.5,158
8,5,4,87,2,12.6,158
8,5,4,88,2,13.1,158
8,5,4,88,2,13.2,158
8,5,4,89,2,13.3,158
8,5,4,90,2,13.4,158
8,5,4,91,2,13.5,158
8,5,4,91,2,13.6,158
8,5,4,91,3,14.1,158
8,5,4,91,3,14.2,158
8,5,4,96,3,14.3,158
8,5,4,97,3,14.3,158
8,5,4,101,3,14.4,158
8,5,4,102,3,14.5,158
8,5,4,102,3,14.6,158
8,5,4,108,3,15.1,158
8,5,4,114,3,15.2,158
8,5,4,120,3,15.3,158
8,5,4,126,3,15.4,158
8,5,4,126,3,15.5,158
8,5,4,126,4,15.6,158
8,5,4,126,4,16.1,158
8,5,4,126,4,16.2,158
8,5,4,126,4,16.3,158
8,5,4,127,4,16.4,158
8,5,4,129,4,16.5,158
8,5,4,130,4,16.6,158
8,5,4,130,5,17.1,158
8,5,4,134,5,17.2,158
8,5,4,135,5,17.3,158
8,5,4,136,5,17.4,158
8,5,4,142,5,17.5,158
8,5,4,143,5,17.6,158
8,5,4,143,5,17.6,158
8,5,4,144,5,18.1,158
8,5,4,148,5,18.2,158
8,5,4,149,5,18.3,158
8,5,4,150,5,18.4,158
8,5,4,154,5,18.5,158
8,5,4,155,5,18.6,158
8,5,4,155,6,19.1,158
8,5,4,156,6,19.2,158
8,5,4,156,6,19.3,158
8,5,4,156,6,19.4,158
8,5,4,157,6,19.5,158
8,5,4,157,6,19.5,158
8,5,4,158,6,19.6,158
5,8,4,1,0,0.1,161
5,8,4,7,0,0.2,161
5,8,4,7,0,0.3,161
5,8,4,8,0,0.4,161
5,8,4,8,0,0.4,161
5,8,4,8,0,0.5,161
5,8,4,12,0,0.6,161
5,8,4,12,0,1.1,161
5,8,4,13,0,1.2,161
5,8,4,13,0,1.3,161
5,8,4,17,0,1.4,161
5,8,4,21,0,1.5,161
5,8,4,22,0,1.6,161
5,8,4,23,0,2.1,161
5,8,4,23,0,2.2,161
5,8,4,23,1,2.3,161
5,8,4,24,1,2.4,161
5,8,4,24,1,2.5,161
5,8,4,24,1,2.6,161
5,8,4,24,1,3.1,161
5,8,4,24,1,3.2,161
5,8,4,28,1,3.3,161
5,8,4,29,1,3.4,161
5,8,4,33,1,3.5,161
5,8,4,33,1,3.6,161
5,8,4,33,1,4.1,161
5,8,4,33,1,4.2,161
5,8,4,34,1,4.3,161
5,8,4,34,1,4.4,161
5,8,4,34,1,4.5,161
5,8,4,36,1,4.6,161
5,8,4,36,1,5.1,161
5,8,4,40,1,5.2,161
5,8,4,41,1,5.3,161
5,8,4,41,2,5.4,161
5,8,4,41,2,5.5,161
5,8,4,41,2,5.6,161
5,8,4,45,2,6.1,161
5,8,4,46,2,6.2,161
5,8,4,52,2,6.3,161
5,8,4,53,2,6.4,161
5,8,4,57,2,6.5,161
5,8,4,61,2,6.6,161
5,8,4,63,2,7.1,161
5,8,4,63,2,7.2,161
5,8,4,64,2,7.3,161
5,8,4,64,2,7.4,161
5,8,4,66,2,7.5,161
5,8,4,66,2,7.6,161
5,8,4,66,2,8.1,161
5,8,4,67,2,8.2,161
5,8,4,68,2,8.3,161
5,8,4,69,2,8.4,161
5,8,4,70,2,8.5,161
5,8,4,70,2,8.6,161
5,8,4,71,2,9.1,161
5,8,4,72,2,9.2,161
5,8,4,73,2,9.3,161
5,8,4,73,2,9.4,161
5,8,4,74,2,9.5,161
5,8,4,75,2,9.6,161
5,8,4,76,2,10.1,161
5,8,4,77,2,10.2,161
5,8,4,78,2,10.3,161
5,8,4,83,2,10.4,161
5,8,4,84,2,10.4,161
5,8,4,84,2,10.5,161
5,8,4,85,2,10.6,161
5,8,4,91,2,11.1,161
5,8,4,91,2,11.2,161
5,8,4,93,2,11.3,161
5,8,4,93,2,11.4,161
5,8,4,94,2,11.5,161
5,8,4,95,2,11.6,161
5,8,4,95,2,12.1,161
5,8,4,99,2,12.2,161
5,8,4,101,2,12.3,161
5,8,4,101,2,12.4,161
5,8,4,102,2,12.5,161
5,8,4,102,2,12.6,161
5,8,4,103,2,13.1,161
5,8,4,104,2,13.2,161
5,8,4,105,2,13.3,161
5,8,4,106,2,13.4,161
5,8,4,107,2,13.5,161
5,8,4,113,2,13.6,161
5,8,4,114,2,14.1,161
5,8,4,114,2,14.2,161
5,8,4,115,2,14.3,161
5,8,4,121,2,14.4,161
5,8,4,122,2,14.5,161
5,8,4,122,3,14.6,161
5,8,4,122,3,15.1,161
5,8,4,122,4,15.2,161
5,8,4,123,4,15.3,161
5,8,4,123,4,15.4,161
5,8,4,123,4,15.5,161
5,8,4,124,4,15.6,161
5,8,4,124,4,15.6,161
5,8,4,125,4,16.1,161
5,8,4,126,4,16.2,161
5,8,4,132,4,16.3,161
5,8,4,133,4,16.4,161
5,8,4,133,4,16.5,161
5,8,4,134,4,16.6,161
5,8,4,135,4,17.1,161
5,8,4,139,4,17.2,161
5,8,4,143,4,17.3,161
5,8,4,144,4,17.4,161
5,8,4,145,4,17.4,161
5,8,4,146,4,17.5,161
5,8,4,147,4,17.6,161
5,8,4,148,4,18.1,161
5,8,4,150,4,18.2,161
5,8,4,152,4,18.3,161
5,8,4,154,4,18.4,161
5,8,4,154,4,18.5,161
5,8,4,155,4,18.6,161
5,8,4,155,5,19.1,161
5,8,4,161,5,19.2,161
4,1,17,4,0,0.1,195
4,1,17,5,0,0.2,195
4,1,17,6,0,0.3,195
4,1,17,6,0,0.4,195
4,1,17,6,0,0.5,195
4,1,17,6,0,0.6,195
4,1,17,7,0,1.1,195
4,1,17,8,0,1.2,195
4,1,17,9,0,1.3,195
4,1,17,10,0,1.4,195
4,1,17,12,0,1.5,195
4,1,17,18,0,1.5,195
4,1,17,22,0,1.6,195
4,1,17,23,0,2.1,195
4,1,17,24,0,2.2,195
4,1,17,25,0,2.3,195
4,1,17,25,0,2.3,195
4,1,17,25,0,2.4,195
4,1,17,25,0,2.5,195
4,1,17,25,0,2.6,195
4,1,17,26,0,3.1,195
4,1,17,26,0,3.2,195
4,1,17,32,0,3.3,195
4,1,17,36,0,3.4,195
4,1,17,37,0,3.5,195
4,1,17,41,0,3.6,195
4,1,17,42,0,4.1,195
4,1,17,42,1,4.2,195
4,1,17,46,1,4.3,195
4,1,17,47,1,4.4,195
4,1,17,48,1,4.5,195
4,1,17,49,1,4.5,195
4,1,17,49,1,4.6,195
4,1,17,50,1,5.1,195
4,1,17,54,1,5.2,195
4,1,17,54,1,5.3,195
4,1,17,56,1,5.4,195
4,1,17,56,1,5.5,195
4,1,17,57,1,5.6,195
4,1,17,58,1,6.1,195
4,1,17,58,1,6.2,195
4,1,17,58,1,6.3,195
4,1,17,59,1,6.4,195
4,1,17,60,1,6.5,195
4,1,17,61,1,6.6,195
4,1,17,65,1,7.1,195
4,1,17,66,1,7.2,195
4,1,17,70,1,7.3,195
4,1,17,71,1,7.4,195
4,1,17,72,1,7.5,195
4,1,17,73,1,7.6,195
4,1,17,73,1,8.1,195
4,1,17,77,1,8.2,195
4,1,17,78,1,8.3,195
4,1,17,79,1,8.4,195
4,1,17,80,1,8.5,195
4,1,17,80,1,8.6,195
4,1,17,81,1,9.1,195
4,1,17,82,1,9.2,195
4,1,17,86,1,9.3,195
4,1,17,87,1,9.4,195
4,1,17,93,1,9.5,195
4,1,17,94,1,9.6,195
4,1,17,95,1,10.1,195
4,1,17,95,1,10.2,195
4,1,17,96,1,10.3,195
4,1,17,102,1,10.3,195
4,1,17,103,1,10.4,195
4,1,17,104,1,10.5,195
4,1,17,105,1,10.6,195
4,1,17,109,1,11.1,195
4,1,17,110,1,11.2,195
4,1,17,116,1,11.3,195
4,1,17,116,1,11.4,195
4,1,17,117,1,11.5,195
4,1,17,117,1,11.6,195
4,1,17,118,1,12.1,195
4,1,17,120,1,12.2,195
4,1,17,121,1,12.3,195
4,1,17,121,1,12.3,195
4,1,17,122,1,12.4,195
4,1,17,123,1,12.5,195
4,1,17,127,1,12.5,195
4,1,17,128,1,12.6,195
4,1,17,129,1,12.6,195
4,1,17,130,1,13.1,195
4,1,17,131,1,13.2,195
4,1,17,131,1,13.3,195
4,1,17,132,1,13.4,195
4,1,17,133,1,13.5,195
4,1,17,134,1,13.6,195
4,1,17,135,1,14.1,195
4,1,17,137,1,14.2,195
4,1,17,137,2,14.3,195
4,1,17,141,2,14.4,195
4,1,17,141,2,14.5,195
4,1,17,145,2,14.6,195
4,1,17,146,2,15.1,195
4,1,17,146,2,15.2,195
4,1,17,146,2,15.3,195
4,1,17,146,2,15.4,195
4,1,17,147,2,15.5,195
4,1,17,148,2,15.6,195
4,1,17,149,2,16.1,195
4,1,17,150,2,16.2,195
4,1,17,151,2,16.2,195
4,1,17,157,2,16.3,195
4,1,17,158,2,16.4,195
4,1,17,158,2,16.5,195
4,1,17,159,2,16.6,195
4,1,17,160,2,17.1,195
4,1,17,161,2,17.2,195
4,1,17,162,2,17.3,195
4,1,17,166,2,17.4,195
4,1,17,167,2,17.5,195
4,1,17,167,2,17.6,195
4,1,17,168,2,18.1,195
4,1,17,169,2,18.2,195
4,1,17,170,2,18.2,195
4,1,17,176,2,18.3,195
4,1,17,176,3,18.4,195
4,1,17,177,3,18.5,195
4,1,17,179,3,18.5,195
4,1,17,180,3,18.6,195
4,1,17,182,3,19.1,195
4,1,17,183,3,19.2,195
4,1,17,184,3,19.2,195
4,1,17,186,3,19.2,195
4,1,17,187,3,19.3,195
4,1,17,193,3,19.4,195
4,1,17,194,3,19.5,195
4,1,17,195,3,19.6,195
1,4,17,0,0,0.1,189
1,4,17,0,0,0.2,189
1,4,17,0,0,0.3,189
1,4,17,0,0,0.4,189
1,4,17,1,0,0.5,189
1,4,17,1,0,0.6,189
1,4,17,5,0,1.1,189
1,4,17,5,1,1.2,189
1,4,17,5,1,1.3,189
1,4,17,9,1,1.4,189
1,4,17,9,1,1.5,189
1,4,17,9,1,1.6,189
1,4,17,12,1,2.1,189
1,4,17,12,1,2.2,189
1,4,17,12,1,2.3,189
1,4,17,13,1,2.4,189
1,4,17,13,1,2.5,189
1,4,17,13,2,2.6,189
1,4,17,14,2,3.1,189
1,4,17,14,2,3.2,189
1,4,17,18,2,3.3,189
1,4,17,22,2,3.4,189
1,4,17,28,2,3.5,189
1,4,17,32,2,3.6,189
1,4,17,38,2,4.1,189
1,4,17,38,2,4.2,189
1,4,17,44,2,4.3,189
1,4,17,45,2,4.4,189
1,4,17,49,2,4.5,189
1,4,17,49,2,4.6,189
1,4,17,53,2,5.1,189
1,4,17,59,2,5.2,189
1,4,17,60,2,5.3,189
1,4,17,64,2,5.4,189
1,4,17,65,2,5.5,189
1,4,17,66,2,5.6,189
1,4,17,67,2,6.1,189
1,4,17,67,2,6.2,189
1,4,17,68,2,6.3,189
1,4,17,72,2,6.4,189
1,4,17,73,2,6.5,189
1,4,17,73,2,6.6,189
1,4,17,73,3,7.1,189
1,4,17,74,3,7.2,189
1,4,17,74,3,7.3,189
1,4,17,75,3,7.4,189
1,4,17,76,3,7.5,189
1,4,17,78,3,7.6,189
1,4,17,79,3,8.1,189
1,4,17,81,3,8.2,189
1,4,17,85,3,8.3,189
1,4,17,86,3,8.4,189
1,4,17,86,4,8.5,189
1,4,17,87,4,8.6,189
1,4,17,89,4,9.1,189
1,4,17,90,4,9.2,189
1,4,17,94,4,9.3,189
1,4,17,94,4,9.4,189
1,4,17,94,4,9.5,189
1,4,17,94,4,9.6,189
1,4,17,94,4,10.1,189
1,4,17,94,4,10.2,189
1,4,17,94,4,10.3,189
1,4,17,95,4,10.4,189
1,4,17,95,4,10.5,189
1,4,17,95,4,10.6,189
1,4,17,96,4,11.1,189
1,4,17,96,4,11.2,189
1,4,17,97,4,11.3,189
1,4,17,103,4,11.4,189
1,4,17,109,4,11.5,189
1,4,17,113,4,11.6,189
1,4,17,113,4,12.1,189
1,4,17,114,4,12.2,189
1,4,17,114,4,12.2,189
1,4,17,115,4,12.3,189
1,4,17,119,4,12.4,189
1,4,17,120,4,12.5,189
1,4,17,120,5,12.6,189
1,4,17,120,5,13.1,189
1,4,17,120,5,13.2,189
1,4,17,121,5,13.3,189
1,4,17,122,5,13.4,189
1,4,17,123,5,13.5,189
1,4,17,124,5,13.6,189
1,4,17,126,5,14.1,189
1,4,17,126,5,14.2,189
1,4,17,126,5,14.3,189
1,4,17,128,5,14.4,189
1,4,17,134,5,14.5,189
1,4,17,135,5,14.6,189
1,4,17,136,5,15.1,189
1,4,17,140,5,15.2,189
1,4,17,141,5,15.3,189
1,4,17,142,5,15.4,189
1,4,17,143,5,15.4,189
1,4,17,144,5,15.5,189
1,4,17,146,5,15.6,189
1,4,17,146,6,16.1,189
1,4,17,147,6,16.2,189
1,4,17,148,6,16.3,189
1,4,17,148,7,16.4,189
1,4,17,148,7,16.5,189
1,4,17,150,7,16.6,189
1,4,17,152,7,17.1,189
1,4,17,153,7,17.2,189
1,4,17,154,7,17.3,189
1,4,17,154,7,17.4,189
1,4,17,156,7,17.5,189
1,4,17,160,7,17.6,189
1,4,17,161,7,18.1,189
1,4,17,163,7,18.2,189
1,4,17,164,7,18.3,189
1,4,17,168,7,18.4,189
1,4,17,169,7,18.5,189
1,4,17,175,7,18.6,189
1,4,17,181,7,19.1,189
1,4,17,182,7,19.2,189
1,4,17,183,7,19.2,189
1,4,17,183,7,19.3,189
1,4,17,183,7,19.4,189
1,4,17,183,7,19.5,189
1,4,17,189,7,19.6,189
0,9,12,1,0,0.1,202
0,9,12,2,0,0.2,202
0,9,12,2,0,0.3,202
0,9,12,2,0,0.4,202
0,9,12,2,0,0.5,202
0,9,12,3,0,0.6,202
0,9,12,3,0,1.1,202
0,9,12,3,0,1.2,202
0,9,12,9,0,1.3,202
0,9,12,9,0,1.4,202
0,9,12,9,0,1.5,202
0,9,12,9,0,1.6,202
0,9,12,9,0,2.1,202
0,9,12,10,0,2.2,202
0,9,12,11,0,2.3,202
0,9,12,13,0,2.4,202
0,9,12,17,0,2.5,202
0,9,12,18,0,2.6,202
0,9,12,18,0,3.1,202
0,9,12,18,0,3.2,202
0,9,12,19,0,3.3,202
0,9,12,22,0,3.4,202
0,9,12,23,0,3.5,202
0,9,12,23,0,3.6,202
0,9,12,24,0,4.1,202
0,9,12,25,0,4.2,202
0,9,12,26,0,4.3,202
0,9,12,26,0,4.4,202
0,9,12,30,0,4.5,202
0,9,12,31,0,4.6,202
0,9,12,37,0,5.1,202
0,9,12,38,0,5.2,202
0,9,12,39,0,5.3,202
0,9,12,40,0,5.4,202
0,9,12,40,0,5.5,202
0,9,12,40,0,5.6,202
0,9,12,41,0,6.1,202
0,9,12,45,0,6.2,202
0,9,12,46,0,6.3,202
0,9,12,47,0,6.4,202
0,9,12,47,0,6.5,202
0,9,12,47,0,6.6,202
0,9,12,49,0,7.1,202
0,9,12,49,0,7.2,202
0,9,12,53,0,7.3,202
0,9,12,59,0,7.4,202
0,9,12,59,0,7.5,202
0,9,12,60,0,7.6,202
0,9,12,61,0,8.1,202
0,9,12,65,0,8.2,202
0,9,12,71,0,8.3,202
0,9,12,72,0,8.4,202
0,9,12,73,0,8.5,202
0,9,12,74,0,8.6,202
0,9,12,75,0,9.1,202
0,9,12,79,0,9.2,202
0,9,12,83,0,9.3,202
0,9,12,84,0,9.4,202
0,9,12,85,0,9.5,202
0,9,12,85,0,9.5,202
0,9,12,85,0,9.6,202
0,9,12,86,0,10.1,202
0,9,12,87,0,10.2,202
0,9,12,93,0,10.3,202
0,9,12,99,0,10.4,202
0,9,12,100,0,10.5,202
0,9,12,100,0,10.6,202
0,9,12,101,0,11.1,202
0,9,12,105,0,11.2,202
0,9,12,106,0,11.3,202
0,9,12,107,0,11.4,202
0,9,12,111,0,11.4,202
0,9,12,117,0,11.5,202
0,9,12,117,0,11.6,202
0,9,12,118,0,12.1,202
0,9,12,119,0,12.2,202
0,9,12,121,0,12.3,202
0,9,12,123,0,12.4,202
0,9,12,123,0,12.5,202
0,9,12,123,0,12.6,202
0,9,12,124,0,13.1,202
0,9,12,128,0,13.2,202
0,9,12,129,0,13.3,202
0,9,12,130,0,13.4,202
0,9,12,131,0,13.5,202
0,9,12,133,0,13.6,202
0,9,12,139,0,14.1,202
0,9,12,141,0,14.2,202
0,9,12,145,0,14.3,202
0,9,12,151,0,14.4,202
0,9,12,152,0,14.5,202
0,9,12,153,0,14.6,202
0,9,12,155,0,15.1,202
0,9,12,156,0,15.2,202
0,9,12,157,0,15.3,202
0,9,12,161,0,15.4,202
0,9,12,163,0,15.5,202
0,9,12,164,0,15.6,202
0,9,12,166,0,15.6,202
0,9,12,167,0,16.1,202
0,9,12,168,0,16.2,202
0,9,12,169,0,16.3,202
0,9,12,170,0,16.4,202
0,9,12,172,0,16.5,202
0,9,12,172,0,16.6,202
0,9,12,174,0,17.1,202
0,9,12,175,0,17.2,202
0,9,12,181,0,17.3,202
0,9,12,182,0,17.4,202
0,9,12,182,1,17.5,202
0,9,12,183,1,17.6,202
0,9,12,183,1,18.1,202
0,9,12,185,1,18.2,202
0,9,12,186,1,18.3,202
0,9,12,187,1,18.4,202
0,9,12,187,1,18.5,202
0,9,12,191,1,18.6,202
0,9,12,192,1,19.1,202
0,9,12,192,2,19.2,202
0,9,12,193,2,19.3,202
0,9,12,197,2,19.4,202
0,9,12,201,2,19.5,202
0,9,12,202,2,19.6,202
9,0,12,0,0,0.1,189
9,0,12,0,0,0.2,189
9,0,12,1,0,0.3,189
9,0,12,2,0,0.4,189
9,0,12,6,0,0.5,189
9,0,12,10,0,0.6,189
9,0,12,10,0,1.1,189
9,0,12,14,0,1.2,189
9,0,12,15,0,1.3,189
9,0,12,17,0,1.4,189
9,0,12,23,0,1.4,189
9,0,12,24,0,1.5,189
9,0,12,24,0,1.6,189
9,0,12,25,0,2.1,189
9,0,12,29,0,2.2,189
9,0,12,29,0,2.3,189
9,0,12,35,0,2.4,189
9,0,12,35,0,2.5,189
9,0,12,36,0,2.6,189
9,0,12,36,0,3.1,189
9,0,12,36,0,3.2,189
9,0,12,40,0,3.3,189
9,0,12,41,0,3.4,189
9,0,12,42,0,3.5,189
9,0,12,46,0,3.6,189
9,0,12,47,0,4.1,189
9,0,12,48,0,4.2,189
9,0,12,49,0,4.3,189
9,0,12,51,0,4.4,189
9,0,12,52,0,4.5,189
9,0,12,52,0,4.6,189
9,0,12,53,0,5.1,189
9,0,12,54,0,5.2,189
9,0,12,56,0,5.3,189
9,0,12,58,0,5.4,189
9,0,12,58,1,5.5,189
9,0,12,58,2,5.6,189
9,0,12,58,2,6.1,189
9,0,12,58,2,6.2,189
9,0,12,59,2,6.3,189
9,0,12,60,2,6.4,189
9,0,12,61,2,6.5,189
9,0,12,62,2,6.6,189
9,0,12,63,2,7.1,189
9,0,12,65,2,7.2,189
9,0,12,69,2,7.3,189
9,0,12,70,2,7.4,189
9,0,12,71,2,7.5,189
9,0,12,72,2,7.6,189
9,0,12,73,2,8.1,189
9,0,12,74,2,8.2,189
9,0,12,74,2,8.3,189
9,0,12,74,2,8.4,189
9,0,12,75,2,8.5,189
9,0,12,75,2,8.6,189
9,0,12,76,2,9.1,189
9,0,12,76,2,9.2,189
9,0,12,82,2,9.3,189
9,0,12,88,2,9.4,189
9,0,12,88,3,9.5,189
9,0,12,89,3,9.6,189
9,0,12,95,3,10.1,189
9,0,12,96,3,10.2,189
9,0,12,97,3,10.3,189
9,0,12,97,3,10.4,189
9,0,12,97,3,10.5,189
9,0,12,97,3,10.6,189
9,0,12,97,3,11.1,189
9,0,12,99,3,11.2,189
9,0,12,100,3,11.3,189
9,0,12,100,3,11.4,189
9,0,12,101,3,11.5,189
9,0,12,102,3,11.6,189
9,0,12,103,3,12.1,189
9,0,12,104,3,12.2,189
9,0,12,110,3,12.3,189
9,0,12,111,3,12.4,189
9,0,12,112,3,12.5,189
9,0,12,113,3,12.6,189
9,0,12,114,3,13.1,189
9,0,12,120,3,13.2,189
9,0,12,122,3,13.3,189
9,0,12,123,3,13.4,189
9,0,12,124,3,13.5,189
9,0,12,125,3,13.6,189
9,0,12,126,3,14.1,189
9,0,12,126,4,14.2,189
9,0,12,128,4,14.3,189
9,0,12,130,4,14.4,189
9,0,12,130,4,14.5,189
9,0,12,131,4,14.6,189
9,0,12,132,4,15.1,189
9,0,12,132,4,15.2,189
9,0,12,133,4,15.3,189
9,0,12,134,4,15.4,189
9,0,12,135,4,15.5,189
9,0,12,135,4,15.6,189
9,0,12,141,4,16.1,189
9,0,12,142,4,16.2,189
9,0,12,144,4,16.3,189
9,0,12,145,4,16.4,189
9,0,12,146,4,16.5,189
9,0,12,147,4,16.6,189
9,0,12,151,4,17.1,189
9,0,12,151,4,17.2,189
9,0,12,151,4,17.3,189
9,0,12,151,5,17.4,189
9,0,12,153,5,17.5,189
9,0,12,153,6,17.6,189
9,0,12,153,6,18.1,189
9,0,12,157,6,18.2,189
9,0,12,157,6,18.3,189
9,0,12,158,6,18.4,189
9,0,12,160,6,18.4,189
9,0,12,164,6,18.5,189
9,0,12,165,6,18.6,189
9,0,12,171,6,19.1,189
9,0,12,175,6,19.2,189
9,0,12,175,6,19.3,189
9,0,12,176,6,19.4,189
9,0,12,182,6,19.4,189
9,0,12,188,6,19.5,189
9,0,12,189,6,19.6,189
8,3,17,0,0,0.1,152
8,3,17,0,0,0.2,152
8,3,17,4,0,0.3,152
8,3,17,4,0,0.4,152
8,3,17,4,0,0.5,152
8,3,17,4,0,0.6,152
8,3,17,4,0,1.1,152
8,3,17,4,0,1.2,152
8,3,17,5,0,1.3,152
8,3,17,6,0,1.4,152
8,3,17,7,0,1.5,152
8,3,17,7,0,1.6,152
8,3,17,7,1,2.1,152
8,3,17,7,1,2.2,152
8,3,17,7,1,2.3,152
8,3,17,7,1,2.4,152
8,3,17,7,1,2.5,152
8,3,17,7,1,2.6,152
8,3,17,7,1,3.1,152
8,3,17,7,1,3.2,152
8,3,17,8,1,3.3,152
8,3,17,8,1,3.4,152
8,3,17,12,1,3.5,152
8,3,17,12,1,3.6,152
8,3,17,16,1,4.1,152
8,3,17,16,1,4.2,152
8,3,17,17,1,4.3,152
8,3,17,18,1,4.3,152
8,3,17,19,1,4.4,152
8,3,17,23,1,4.4,152
8,3,17,27,1,4.5,152
8,3,17,27,1,4.6,152
8,3,17,27,1,5.1,152
8,3,17,28,1,5.2,152
8,3,17,29,1,5.3,152
8,3,17,30,1,5.4,152
8,3,17,32,1,5.5,152
8,3,17,38,1,5.6,152
8,3,17,38,1,6.1,152
8,3,17,38,1,6.2,152
8,3,17,40,1,6.3,152
8,3,17,40,1,6.4,152
8,3,17,41,1,6.5,152
8,3,17,42,1,6.6,152
8,3,17,42,1,7.1,152
8,3,17,46,1,7.2,152
8,3,17,46,1,7.3,152
8,3,17,46,1,7.4,152
8,3,17,47,1,7.5,152
8,3,17,49,1,7.6,152
8,3,17,50,1,8.1,152
8,3,17,51,1,8.1,152
8,3,17,55,1,8.2,152
8,3,17,55,2,8.3,152
8,3,17,56,2,8.4,152
8,3,17,57,2,8.5,152
8,3,17,58,2,8.6,152
8,3,17,59,2,9.1,152
8,3,17,60,2,9.2,152
8,3,17,61,2,9.3,152
8,3,17,61,2,9.4,152
8,3,17,61,2,9.5,152
8,3,17,62,2,9.6,152
8,3,17,63,2,10.1,152
8,3,17,64,2,10.2,152
8,3,17,68,2,10.3,152
8,3,17,72,2,10.4,152
8,3,17,73,2,10.5,152
8,3,17,74,2,10.6,152
8,3,17,75,2,11.1,152
8,3,17,75,2,11.2,152
8,3,17,76,2,11.3,152
8,3,17,76,2,11.4,152
8,3,17,77,2,11.5,152
8,3,17,78,2,11.6,152
